NUMERO_DE_,PENE,PFEB,PMAR,PABR,PMAY,PJUN,PJUL,PAGO,PSEP,POCT,PNOV,PDIC,PANNUAL
00011100,13.10,6.40,5.00,10.70,27.90,104.50,143.30,115.60,79.30,31.80,10.00,8.10,555.70
00011103,18.20,7.20,8.00,9.80,46.10,124.60,201.60,129.30,101.00,49.60,10.20,7.40,713.00
00011105,10.60,4.40,5.50,10.70,24.00,100.50,131.80,112.20,89.50,36.90,10.10,5.80,542.00
00011107,10.80,5.20,5.20,14.10,30.80,82.90,117.30,88.70,82.10,32.00,9.50,12.50,491.10
00011112,9.80,3.90,4.30,6.30,13.80,119.40,166.10,146.70,75.10,43.00,5.90,9.40,603.70
00011113,10.40,6.70,6.60,16.10,29.80,92.30,146.70,122.50,82.10,25.90,11.30,9.60,560.00
00011114,18.80,9.10,10.40,11.60,33.00,121.00,177.40,180.40,127.70,54.90,13.00,10.80,768.10
00011116,10.50,2.70,5.80,7.50,33.90,108.30,151.60,121.10,77.70,36.80,9.00,7.00,571.90
00011117,18.40,8.40,0.10,5.30,14.70,72.10,106.10,79.60,60.00,33.80,11.90,13.50,423.90
00011118,14.80,6.10,6.50,17.20,38.50,100.90,142.60,98.00,89.40,40.00,11.70,8.20,573.90
00011119,10.40,8.00,3.90,13.70,35.50,54.70,78.40,58.40,50.50,24.50,8.50,5.00,351.50
00011121,16.60,6.90,6.90,8.50,24.90,96.20,142.20,115.30,70.50,48.90,20.90,12.50,570.30
00011122,15.80,7.00,4.50,18.70,35.70,105.30,148.20,108.50,83.70,44.90,11.90,7.30,591.50
00011123,7.50,5.20,3.10,10.50,36.40,81.50,100.90,61.20,58.30,25.10,5.20,13.30,408.20
00011124,16.40,5.80,2.40,5.90,23.50,104.10,150.20,132.20,87.70,41.30,4.90,9.60,584.00
00011130,13.60,9.20,6.20,5.30,30.70,118.80,128.00,105.00,82.00,29.30,9.80,11.90,549.80
00011131,7.40,4.10,5.80,11.10,19.80,51.70,62.80,59.00,62.60,25.90,6.50,8.00,324.70
00011133,9.00,1.60,6.70,8.00,9.80,96.50,144.80,124.80,83.00,34.70,6.70,13.90,539.50
00011134,14.90,5.50,3.10,9.70,30.10,102.90,169.10,140.40,101.10,41.80,8.30,9.60,636.50
00011135,16.60,9.10,1.80,8.20,32.50,92.30,96.60,83.50,62.30,39.00,15.30,11.60,468.80
00011136,16.40,6.00,5.00,9.90,22.80,112.70,160.70,136.70,88.70,41.90,6.70,8.60,616.10
00011137,13.20,4.80,5.70,7.50,25.20,94.20,130.00,126.30,76.10,34.40,4.80,7.30,529.50
00011138,10.80,5.00,0.40,13.90,23.00,91.40,142.60,93.50,88.10,36.80,14.00,6.70,526.20
00011140,13.50,3.60,2.80,14.40,23.90,88.10,117.50,101.30,56.70,35.30,7.40,9.80,474.30
00011141,30.50,8.00,7.60,7.10,55.80,155.70,196.10,116.20,116.60,66.30,14.20,15.60,789.70
00011142,16.60,3.60,6.10,5.30,27.30,102.10,154.40,149.70,88.10,37.10,13.90,12.50,616.70
00011143,21.20,6.50,2.70,14.90,28.60,101.70,128.40,94.00,82.10,53.80,15.50,18.90,568.30
00011144,11.50,12.00,3.70,19.10,31.10,63.70,88.50,60.90,63.00,25.70,9.90,4.50,393.60
00011145,12.70,4.70,5.70,5.70,23.80,110.60,151.70,150.50,82.00,25.90,7.50,19.40,600.20
00011146,8.20,3.40,3.90,3.00,10.40,95.40,155.30,107.10,66.80,24.40,7.20,8.60,493.70
00011148,17.90,6.10,4.30,13.90,40.70,104.00,133.10,109.70,78.80,56.30,14.70,9.80,589.30
00011149,6.50,7.30,3.80,8.00,29.50,100.20,154.70,146.10,101.70,67.30,9.00,4.40,638.50
00011150,21.80,4.00,1.60,5.90,29.50,95.70,152.70,138.30,92.50,30.50,5.90,7.40,585.80
00011151,16.20,3.20,2.40,5.20,20.30,127.00,163.10,130.00,110.40,31.70,4.60,6.60,620.70
00011153,18.80,7.70,0.60,2.90,22.90,126.80,144.60,93.50,94.10,72.70,8.70,8.00,601.30
00011154,15.80,6.10,2.60,7.60,28.90,111.60,154.60,109.20,92.30,41.10,9.80,9.50,589.10
00011155,17.70,6.00,1.20,8.00,17.00,110.50,104.20,89.20,67.30,25.90,4.00,7.20,458.20
00011156,16.30,5.30,5.80,9.10,29.50,132.60,132.80,136.20,73.40,37.00,12.70,9.20,599.90
00011157,3.40,1.00,4.10,6.40,17.70,130.40,155.40,128.40,108.00,39.00,5.20,6.50,605.50
00011158,12.10,10.80,9.60,20.10,38.00,129.20,157.60,98.00,71.20,45.50,11.80,7.80,611.70
00011159,13.10,4.00,4.70,6.80,27.70,101.10,141.60,115.10,81.70,39.60,9.50,5.40,550.30
00011160,5.20,3.30,6.00,10.40,26.50,80.30,85.00,91.00,55.10,39.20,3.80,4.90,410.70
00011161,11.90,5.50,6.10,20.30,49.60,66.70,67.60,55.70,47.90,24.10,12.10,6.00,373.50
00011162,11.40,3.20,5.10,7.70,33.00,105.70,157.40,120.30,95.40,39.90,10.60,5.70,595.40
00011164,17.00,5.70,4.50,9.50,27.20,129.30,162.90,168.00,106.70,30.30,9.70,5.60,676.40
00011165,14.20,8.30,5.80,13.70,40.70,124.90,166.70,153.20,122.10,55.90,16.00,10.10,731.60
00012001,16.60,3.20,0.50,4.60,63.10,227.20,193.90,228.70,221.50,77.20,6.30,5.70,1048.50
00012003,11.90,3.20,1.70,6.80,44.50,236.50,235.90,207.70,248.80,100.10,6.90,5.90,1109.90
00012004,9.60,1.90,2.20,6.70,56.10,225.40,203.80,199.20,196.40,76.40,10.90,4.20,992.80
00012005,9.20,5.10,10.70,31.90,73.50,182.50,165.80,169.60,152.30,58.60,8.60,3.80,871.60
00012006,7.40,4.90,2.70,19.00,59.00,186.60,174.20,162.20,169.70,63.20,10.10,5.00,864.00
00012007,16.90,2.20,2.20,1.10,19.60,130.80,160.30,147.80,118.20,56.50,8.80,3.30,667.70
00012008,13.10,2.90,1.20,3.70,34.60,229.10,269.70,249.20,234.70,105.80,11.10,3.50,1158.60
00012009,14.60,4.00,4.10,1.40,40.00,275.80,284.70,359.90,344.70,153.40,35.60,7.50,1525.70
00012010,19.10,11.40,4.40,35.80,76.00,179.40,200.90,178.20,191.30,103.40,20.20,7.10,1027.20
00012011,15.30,3.00,0.20,1.50,27.90,119.20,131.10,147.10,190.50,80.80,17.80,1.50,735.90
00012012,12.70,4.90,4.60,3.90,48.20,328.50,297.50,364.10,406.10,179.70,29.00,12.00,1691.20
00012013,0.10,2.00,0.00,0.10,58.00,324.70,252.60,363.90,246.00,137.60,6.80,14.80,1406.60
00012014,8.80,6.70,4.30,11.90,74.70,244.50,254.50,287.00,241.40,75.90,12.90,7.80,1230.40
00012015,9.60,5.80,8.00,15.30,91.20,255.00,244.10,263.10,232.00,90.30,19.90,6.10,1240.40
00012016,9.80,2.90,0.70,4.00,20.90,221.70,184.80,218.70,273.70,112.50,14.90,6.60,1071.20
00012017,10.20,6.10,1.10,5.20,21.40,260.60,278.10,239.80,338.30,149.60,28.00,9.60,1348.00
00012018,8.50,1.40,1.50,4.60,33.80,137.10,147.80,134.30,159.90,61.90,10.40,5.70,706.90
00012019,11.50,1.80,2.00,1.90,27.80,215.10,233.50,218.10,175.80,78.20,13.40,5.00,984.10
00012020,12.60,5.40,3.00,13.50,49.20,274.20,298.70,258.20,287.40,101.80,15.90,6.40,1326.30
00012021,27.80,0.30,1.30,0.10,8.60,142.50,191.60,173.90,184.00,96.10,14.00,4.20,844.40
00012022,10.40,3.30,0.80,5.10,55.00,326.90,229.80,269.80,342.30,149.60,14.60,7.10,1414.70
00012023,5.30,1.00,2.30,13.20,46.50,150.00,135.60,128.70,143.80,57.60,4.90,3.60,692.50
00012024,5.10,0.90,0.00,6.00,7.60,146.00,102.60,108.50,150.00,37.30,6.20,0.50,570.70
00012025,18.30,2.30,0.70,0.90,20.60,178.90,158.00,174.80,265.30,113.60,12.80,5.40,951.60
00012027,11.50,2.20,1.70,1.70,42.20,198.40,243.00,241.40,230.80,99.90,15.90,6.20,1094.90
00012028,8.00,5.30,0.00,0.90,56.40,325.20,272.80,333.80,407.90,171.80,27.50,8.40,1618.00
00012029,12.40,3.30,2.40,1.90,28.50,237.90,235.00,270.20,361.30,167.30,17.50,7.60,1345.30
00012030,6.90,5.70,7.40,16.00,55.50,191.90,167.90,153.50,177.10,69.70,9.00,3.10,863.70
00012031,9.80,1.40,3.30,2.30,27.80,135.00,139.30,135.60,133.10,56.00,3.70,2.80,650.10
00012032,12.50,5.90,4.90,19.90,73.70,215.80,259.70,234.10,230.40,118.80,21.30,20.70,1217.70
00012034,24.20,5.80,2.10,2.30,29.20,213.20,247.20,274.20,299.20,182.90,27.00,9.60,1316.90
00012036,9.70,1.90,2.70,1.90,22.80,175.20,228.10,209.70,168.20,62.60,12.40,4.70,899.90
00012037,10.90,3.70,2.20,1.00,33.40,195.30,297.30,262.90,278.30,113.90,11.30,5.90,1216.10
00012038,25.60,11.00,1.70,4.20,36.30,266.10,270.90,325.90,369.90,193.10,46.80,15.00,1566.50
00012039,13.30,7.30,3.80,6.20,45.90,279.00,298.10,326.20,305.70,134.40,23.50,7.40,1450.80
00012041,5.50,2.10,0.10,0.00,25.30,217.00,163.00,198.00,352.70,133.70,10.70,7.60,1115.70
00012042,11.60,5.10,1.10,3.10,15.50,200.60,198.40,204.00,311.30,164.70,21.80,5.80,1143.00
00012043,14.10,2.60,1.00,0.30,14.00,166.50,203.60,174.80,159.60,51.60,7.40,0.70,796.20
00012044,3.80,3.90,6.10,28.00,86.60,154.40,141.20,144.80,166.30,49.30,13.00,5.90,803.30
00012045,7.70,5.20,0.10,12.00,62.10,272.40,336.70,314.50,321.40,151.00,37.80,6.70,1527.60
00012046,9.20,2.30,4.40,10.30,63.60,232.70,222.50,225.80,211.40,81.20,14.10,5.90,1083.40
00012047,4.90,1.80,4.40,7.50,53.70,189.70,185.90,178.20,183.40,65.50,11.40,5.90,892.30
00012048,7.20,3.10,7.70,26.50,80.40,169.70,154.80,154.70,169.20,58.70,7.80,7.90,847.70
00012049,25.00,11.70,2.50,29.00,84.00,278.10,281.50,319.00,342.00,176.70,16.80,10.10,1576.40
00012050,10.00,6.50,2.50,4.20,38.10,234.80,183.70,214.10,239.30,90.60,11.10,2.10,1037.00
00012051,0.30,0.00,0.20,5.50,57.80,299.00,283.90,280.00,331.10,124.40,26.10,4.40,1412.70
00012052,27.50,1.80,1.80,0.70,27.70,164.30,168.90,167.70,252.40,114.80,12.20,8.10,947.90
00012053,11.60,0.70,1.90,3.40,27.40,197.30,208.80,253.50,316.50,109.00,8.80,1.40,1140.30
00012054,21.60,3.50,2.70,2.80,41.60,225.30,240.60,251.50,264.90,132.10,20.50,7.90,1215.00
00012055,17.60,5.70,2.70,5.40,41.90,229.40,241.60,259.00,268.20,115.40,22.10,9.70,1218.70
00012057,22.80,23.50,19.20,41.30,148.90,366.80,400.60,403.50,369.30,202.70,55.20,20.20,2074.00
00012058,6.90,0.90,3.80,10.50,47.10,177.90,147.50,143.80,146.30,65.70,4.10,1.60,756.10
00012059,10.30,6.50,4.10,10.30,59.10,254.10,289.60,287.30,265.80,128.80,15.50,8.80,1340.20
00012060,7.60,3.00,6.90,10.70,72.40,196.20,172.70,185.10,166.60,68.20,8.50,5.20,903.10
00012061,3.00,1.40,0.80,0.20,21.70,335.80,266.60,271.50,295.40,145.20,13.10,16.10,1370.80
00012062,11.20,5.90,2.90,13.60,46.40,233.80,257.70,262.90,245.50,80.20,11.90,6.90,1178.90
00012063,12.40,2.60,1.30,2.80,33.20,236.00,265.50,263.00,220.10,105.80,14.50,1.50,1158.70
00012064,21.50,2.50,0.20,2.50,31.40,152.10,184.90,192.50,198.20,104.50,15.50,6.20,912.00
00012065,23.90,3.60,1.00,2.80,48.00,191.40,256.80,211.10,222.10,87.50,9.80,3.10,1061.10
00012066,11.30,3.80,0.40,3.50,34.80,327.10,220.70,279.20,296.00,142.50,12.00,7.80,1339.10
00012067,8.40,1.10,3.10,9.20,45.40,139.80,121.00,118.20,124.00,51.20,6.90,1.30,629.60
00012068,14.80,7.50,2.20,2.40,68.80,359.40,276.20,338.30,345.40,197.70,15.90,11.40,1640.00
00012069,18.10,7.30,1.80,3.70,36.60,297.00,256.60,291.70,409.30,145.60,23.10,10.30,1501.10
00012070,16.50,2.90,0.60,3.10,25.40,185.00,190.40,171.90,251.10,97.00,18.50,5.60,968.00
00012071,11.90,2.20,1.40,1.60,40.60,293.50,258.50,251.90,311.50,116.90,13.90,7.60,1311.50
00012072,2.30,5.40,5.50,6.20,53.00,233.70,250.10,279.70,335.60,151.70,25.50,8.00,1356.70
00012074,15.40,4.10,4.10,5.80,36.80,203.10,267.00,242.50,291.10,145.60,11.00,6.00,1232.50
00012075,11.10,9.00,2.90,16.30,77.80,286.00,264.60,246.90,275.80,113.90,25.50,14.80,1344.60
00012076,18.30,11.30,4.60,16.90,85.10,354.80,380.40,395.50,386.10,182.30,39.20,20.10,1894.60
00012077,15.40,1.70,2.40,3.30,36.60,204.70,273.90,258.80,235.80,101.20,12.00,5.60,1151.40
00012078,20.60,2.50,1.90,0.10,30.00,264.10,307.90,312.20,319.10,160.00,23.00,10.40,1451.80
00012079,19.60,9.80,7.40,8.30,36.50,379.90,347.00,407.20,412.00,226.30,52.60,14.30,1920.90
00012080,9.30,1.30,1.60,2.70,41.10,191.20,218.40,216.80,180.30,86.90,6.70,2.30,958.60
00012081,18.70,7.80,3.80,28.00,91.20,262.40,236.50,227.50,248.90,80.30,11.30,4.50,1220.90
00012082,11.50,2.30,2.20,2.10,25.90,165.20,236.40,216.20,226.80,83.40,7.90,3.50,983.40
00012083,18.50,3.30,3.80,2.50,23.40,193.90,245.50,266.50,240.30,128.80,12.40,11.40,1150.30
00012084,13.30,5.20,3.00,10.80,71.30,288.40,254.80,225.50,197.80,88.40,26.40,8.10,1193.00
00012086,10.90,5.00,0.90,3.50,37.40,271.90,228.30,249.50,277.00,144.70,18.40,9.90,1257.40
00012087,15.60,5.60,3.90,15.50,58.40,213.30,238.20,214.20,206.40,97.00,12.60,7.50,1088.20
00012088,15.70,17.50,8.10,32.10,93.10,294.80,336.00,324.20,302.30,136.50,31.90,12.20,1604.40
00012089,17.50,6.10,4.40,7.40,41.10,223.20,208.00,196.20,214.50,94.20,10.60,3.40,1026.60
00012090,12.70,2.50,1.20,3.60,25.30,213.80,252.20,252.90,217.50,82.30,12.90,3.90,1080.80
00012091,9.10,3.90,11.40,22.40,80.60,159.30,145.50,147.00,133.40,60.30,12.00,9.90,794.80
00012092,6.70,0.30,2.30,6.10,35.30,171.40,150.10,143.70,154.60,63.40,4.70,1.00,739.60
00012093,7.70,1.50,3.30,9.70,57.10,218.20,198.90,197.90,192.40,72.00,11.60,2.30,972.60
00012094,22.60,2.40,3.60,0.20,36.80,225.30,236.30,272.60,303.00,137.40,17.80,7.40,1265.40
00012095,12.40,3.40,2.50,6.00,40.70,262.80,218.70,224.70,247.90,94.90,14.50,5.90,1134.40
00012096,9.50,4.90,3.90,14.30,54.70,216.40,249.60,249.80,222.70,110.90,21.50,5.00,1163.20
00012097,12.10,11.60,2.40,13.10,64.90,370.50,402.50,478.80,398.90,192.60,26.40,12.80,1986.60
00012098,22.30,0.80,1.60,3.30,33.90,235.80,248.10,256.70,260.20,112.80,16.20,2.00,1193.70
00012099,15.90,2.70,0.40,3.10,22.30,193.30,198.10,198.40,250.30,100.20,20.10,4.20,1009.00
00012100,12.00,1.30,0.50,2.90,26.70,188.80,226.90,223.00,194.00,75.20,6.50,3.10,960.90
00012102,10.20,8.40,9.00,28.90,89.90,274.90,186.90,176.90,191.00,79.60,9.80,3.30,1068.80
00012104,21.30,11.50,6.20,14.70,107.20,405.70,397.50,428.10,354.40,197.10,32.70,23.50,1999.90
00012105,10.70,5.90,1.70,4.00,29.70,112.30,118.00,109.50,116.80,47.30,22.90,3.90,582.70
00012106,12.00,4.10,8.30,20.50,62.50,189.10,177.80,196.00,170.50,74.10,12.00,5.20,932.10
00012107,12.60,5.30,6.70,5.70,41.10,336.20,305.90,365.20,394.60,165.20,21.90,9.50,1669.90
00012110,8.10,5.70,2.70,15.40,57.00,160.50,167.30,146.60,145.20,70.40,12.10,6.30,797.30
00012111,2.70,2.50,2.30,15.80,71.00,198.60,172.90,154.70,176.80,83.30,6.90,2.70,890.20
00012112,16.20,2.10,0.80,1.30,24.30,207.60,163.10,150.30,275.90,107.20,20.30,6.80,975.90
00012113,20.90,3.20,0.60,0.30,12.60,175.60,207.60,187.00,177.30,63.20,7.20,1.40,856.90
00012114,4.30,6.90,3.90,19.50,74.60,159.10,128.60,124.40,156.50,52.40,8.50,2.80,741.50
00012115,7.00,1.50,4.70,7.90,47.70,174.60,182.00,178.50,185.50,74.50,11.40,3.40,878.70
00012116,10.00,3.10,5.30,6.30,63.10,227.40,227.10,191.50,214.10,75.00,10.50,5.00,1038.40
00012117,11.20,4.40,3.50,12.40,73.50,221.50,198.80,188.50,185.50,87.20,16.80,10.40,1013.70
00012118,5.70,1.90,1.50,4.60,52.20,134.30,132.70,127.40,133.40,65.80,3.00,0.60,663.10
00012119,4.60,1.90,4.90,12.60,92.20,209.90,201.30,185.40,164.00,70.50,9.50,8.50,965.30
00012120,13.30,6.40,3.10,14.50,51.60,261.30,294.70,297.90,309.70,142.40,26.00,10.20,1431.10
00012121,18.50,2.70,0.30,0.90,21.40,164.10,156.10,181.40,262.60,97.70,13.90,5.60,925.20
00012122,13.90,9.20,9.70,29.40,84.20,240.70,184.80,226.00,251.60,85.90,13.00,10.50,1158.90
00012123,11.70,3.90,3.40,10.00,75.90,275.50,238.30,219.20,217.70,72.40,30.50,6.30,1164.80
00012125,11.30,4.20,2.80,10.80,49.10,166.20,200.60,175.80,189.10,69.40,7.40,15.20,901.90
00012126,12.80,3.30,6.10,10.40,58.80,248.20,227.60,211.40,236.20,91.80,11.10,3.20,1120.90
00012127,25.60,2.90,0.10,0.10,20.50,186.00,195.50,215.50,374.20,107.90,25.50,11.30,1165.10
00012130,7.20,2.50,4.00,7.60,45.50,173.10,144.20,157.30,140.10,56.40,9.40,1.00,748.30
00012134,16.80,3.80,3.10,18.80,68.60,190.90,184.60,160.50,162.40,86.70,7.90,2.60,906.70
00012135,5.70,2.30,5.30,13.60,90.20,214.10,180.60,175.00,188.20,65.10,6.20,2.30,948.60
00012138,10.60,0.90,1.50,1.70,24.10,212.00,231.80,241.10,238.40,99.00,10.30,3.70,1075.10
00012139,13.70,2.60,1.10,0.60,20.00,167.00,203.90,198.00,188.70,65.20,6.10,1.80,868.70
00012140,26.00,12.60,2.00,4.40,46.40,263.00,305.80,371.70,376.60,249.90,61.00,30.30,1749.70
00012141,11.60,1.60,1.10,1.10,26.80,207.20,201.80,217.50,191.10,69.90,9.90,2.00,941.60
00012142,13.10,3.30,1.20,4.30,22.60,261.20,243.00,280.30,298.80,127.50,17.00,11.60,1283.90
00012147,14.70,3.90,1.90,0.70,21.70,193.60,219.10,202.30,177.30,63.30,8.80,1.90,909.20
00012150,27.80,12.80,10.70,43.70,141.70,347.60,284.80,339.60,309.30,120.90,14.00,15.90,1668.80
00012154,2.40,0.00,1.40,8.70,67.10,163.90,138.90,178.00,157.60,56.50,5.70,4.50,784.70
00012156,14.30,8.20,2.00,5.70,77.00,304.30,349.10,375.60,362.80,179.50,21.90,9.00,1709.40
00012158,15.40,3.70,0.50,3.50,41.50,281.60,271.40,290.10,332.60,183.60,54.30,11.00,1489.20
00012160,17.00,2.60,0.90,4.80,14.40,173.60,204.50,210.60,178.60,48.10,5.70,4.60,865.40
00012161,15.20,3.50,0.40,0.00,34.10,243.90,211.80,211.70,337.50,139.30,20.60,6.40,1224.40
00012162,10.50,3.40,1.80,1.40,23.70,219.00,251.60,234.70,190.30,83.50,11.60,4.50,1036.00
00012163,16.10,2.90,1.20,7.70,27.90,217.00,218.10,216.20,214.70,71.00,11.50,4.90,1009.20
00012164,10.20,1.60,2.40,2.80,40.00,192.40,201.20,208.40,166.60,79.50,15.30,3.00,923.40
00012165,13.30,1.40,2.30,0.00,20.10,172.90,162.60,204.20,276.70,104.80,18.10,5.30,981.70
00012166,14.90,1.60,2.10,1.40,34.50,229.40,250.80,251.30,221.40,99.80,11.40,7.90,1126.50
00012167,12.10,2.40,5.70,12.30,89.80,288.20,260.90,255.20,243.00,94.70,11.90,5.00,1281.20
00012170,8.50,0.80,3.10,2.90,36.40,172.90,208.20,178.50,182.30,76.90,3.10,1.00,874.60
00012171,12.70,5.40,4.60,12.20,85.60,253.10,217.50,207.60,230.80,74.30,13.10,3.90,1120.80
00012172,9.20,3.20,1.70,1.80,29.20,236.10,196.70,240.60,257.00,109.40,10.40,4.50,1099.80
00012173,14.90,2.80,0.70,1.10,90.30,265.40,236.20,290.70,293.40,122.80,14.00,8.80,1341.10
00012174,18.10,0.20,0.40,0.00,18.90,141.30,161.70,180.70,317.40,119.20,38.80,4.70,1001.40
00012176,13.30,9.50,8.90,18.00,59.70,245.60,296.20,271.40,231.50,105.50,17.10,6.10,1282.80
00012177,3.50,6.30,1.00,13.30,28.20,209.30,224.30,225.10,172.50,72.40,12.30,5.20,973.40
00012178,10.80,4.80,6.00,11.20,64.50,192.20,182.50,164.10,182.90,66.60,6.70,10.80,903.10
00012180,22.00,21.40,8.80,6.30,28.40,475.80,392.90,713.90,508.80,165.10,26.30,8.20,2377.90
00012181,4.50,2.80,0.00,1.60,20.10,292.10,253.70,348.50,277.40,169.60,4.80,6.70,1381.80
00012182,8.40,6.90,5.00,27.80,59.10,230.00,225.00,231.70,177.00,89.40,17.80,7.50,1085.60
00012183,13.10,3.70,1.30,1.20,17.30,222.80,253.50,296.30,276.90,117.00,8.50,6.80,1218.40
00012184,4.20,2.90,1.30,3.90,39.40,186.90,202.30,169.10,147.80,71.20,10.90,3.30,843.20
00012185,15.90,7.00,5.70,14.60,72.60,165.00,186.10,155.60,173.80,73.70,8.70,7.30,886.00
00012186,11.00,4.30,5.70,14.90,50.60,182.30,188.20,167.00,160.00,69.10,12.20,11.20,876.50
00012187,6.90,5.80,0.70,0.40,49.80,268.20,149.30,237.00,246.10,95.60,3.80,6.70,1070.30
00012188,30.20,11.70,6.50,0.50,28.80,245.00,214.30,248.80,278.40,81.80,3.30,0.40,1149.70
00012189,17.00,4.40,1.90,0.50,29.40,224.40,234.60,280.30,321.90,107.60,13.40,7.20,1242.60
00012190,14.90,4.70,3.50,0.50,25.40,265.30,258.10,345.40,373.80,119.10,17.30,4.50,1432.50
00012191,14.10,2.60,0.00,0.00,19.60,187.40,190.20,212.50,322.00,142.70,13.10,6.80,1111.00
00012193,6.90,3.20,5.80,16.50,59.40,206.30,161.90,175.80,153.70,49.50,5.90,0.30,845.20
00012194,7.00,10.30,9.60,23.70,52.60,215.60,174.90,153.40,134.50,63.70,14.60,3.30,863.20
00012195,4.80,3.30,14.20,22.30,89.90,247.90,334.10,327.90,284.00,169.30,24.10,7.90,1529.70
00012197,17.40,4.60,1.70,0.40,32.30,220.50,237.30,279.20,267.90,107.40,17.30,8.20,1194.20
00012198,5.30,5.90,1.80,6.50,36.90,130.50,209.00,173.60,186.50,77.10,10.40,9.10,852.60
00012199,3.80,3.70,4.40,16.30,63.80,170.80,120.30,130.70,139.00,47.20,7.30,5.40,712.70
00012200,5.20,5.40,5.60,16.10,45.80,127.90,135.40,104.70,91.70,44.90,4.20,2.80,589.70
00012201,19.90,5.00,1.50,0.40,35.00,232.00,267.80,290.80,320.80,105.20,17.50,7.40,1303.30
00012202,15.50,4.30,1.50,0.40,31.40,206.50,245.90,275.60,284.10,98.80,17.20,6.70,1187.90
00012203,18.80,4.60,2.10,0.40,28.50,222.20,235.60,311.00,324.40,110.20,16.30,9.20,1283.30
00012204,2.70,2.30,2.40,9.90,63.60,164.50,184.50,149.20,122.10,83.70,9.80,1.70,796.40
00012205,20.70,3.80,6.20,5.80,103.40,540.20,433.40,509.30,474.00,285.10,39.10,15.80,2436.80
00012206,6.00,3.50,5.00,13.50,54.00,167.50,189.40,146.40,164.70,63.80,2.60,2.80,819.20
00012208,6.10,5.70,0.20,0.30,36.40,250.90,159.70,270.00,246.70,146.50,12.40,10.90,1145.80
00012211,6.80,2.80,2.90,2.60,31.00,161.50,196.90,247.20,231.00,93.70,13.70,6.60,996.70
00012214,13.40,7.90,2.60,0.30,60.50,407.30,307.70,368.20,433.30,249.10,19.50,21.80,1891.60
00012215,7.10,2.90,3.80,7.70,55.20,190.40,161.40,171.80,189.30,64.40,10.00,0.80,864.80
00012216,6.10,3.40,5.30,1.50,50.20,234.00,247.70,195.00,218.00,67.50,17.90,7.20,1053.80
00012217,9.50,4.90,1.20,0.00,24.50,286.90,154.20,180.60,213.00,64.10,3.50,1.50,943.90
00012218,18.10,1.90,0.90,0.00,9.00,212.80,202.10,179.60,343.30,131.50,16.70,8.90,1124.80
00012219,8.40,3.00,1.00,1.20,17.30,222.80,182.30,246.40,284.20,114.30,14.00,5.70,1100.60
00012220,3.10,4.20,0.00,0.00,33.30,232.90,193.30,252.30,294.00,118.50,6.10,8.20,1145.90
00012221,2.00,1.40,2.00,0.30,9.70,214.80,157.50,162.40,264.90,113.20,12.10,3.20,943.50
00012222,9.50,2.40,3.20,6.50,47.50,198.90,191.10,205.50,192.80,69.90,12.50,3.50,943.30
00012223,10.90,8.60,3.90,1.30,15.40,232.00,228.80,266.90,283.80,130.30,9.30,7.50,1198.70
00012224,3.20,1.70,1.00,0.80,20.90,176.60,253.10,197.00,218.60,55.50,3.90,4.60,936.90
00012225,4.90,1.70,4.30,2.50,39.50,218.70,237.10,254.60,254.70,105.20,3.90,9.50,1136.60
00012226,6.30,5.30,2.20,0.10,35.80,263.70,166.60,225.50,316.10,131.10,14.90,11.30,1178.90
00012227,14.80,12.30,3.60,2.80,48.90,230.90,254.10,270.70,296.20,169.70,15.70,8.50,1328.20
00012228,6.70,10.60,5.50,10.10,67.30,158.50,178.30,145.40,96.80,44.40,1.20,11.20,736.00
00012229,8.30,3.60,5.40,3.60,42.80,174.80,167.70,162.00,166.60,88.70,4.30,6.20,834.00
00012230,6.40,1.80,0.90,0.00,14.80,302.30,211.50,214.20,301.10,100.60,4.10,5.90,1163.60
00012231,3.10,0.50,2.60,5.00,62.80,309.80,276.80,273.80,381.10,156.00,15.30,7.20,1494.00
00012232,5.20,7.40,3.20,0.50,35.70,261.40,265.30,231.90,319.70,114.80,7.20,8.10,1260.40
00012233,9.30,1.20,1.40,0.40,28.30,242.60,196.60,220.30,328.50,151.80,14.20,4.70,1199.30
00012234,11.50,5.00,0.00,1.00,35.40,317.00,265.70,261.50,326.10,118.10,9.70,12.10,1363.10
00012236,1.90,3.50,0.90,0.00,27.60,291.70,191.80,261.70,281.30,108.90,4.50,8.80,1182.60
00012242,4.10,3.80,2.70,8.30,58.00,199.60,175.20,196.50,144.40,60.60,10.90,3.30,867.40
00012243,7.80,3.70,10.10,20.60,97.40,240.40,208.20,215.60,231.10,57.80,12.50,9.30,1114.50
00012244,4.10,3.80,2.70,8.30,58.00,197.60,175.20,196.80,148.00,65.10,10.90,3.30,873.80
00012252,0.90,0.30,3.70,0.00,9.80,207.00,199.70,232.50,318.70,144.20,10.10,7.60,1134.50
00013001,8.80,6.90,16.00,37.10,81.90,76.60,113.60,73.70,68.40,34.20,9.80,4.80,531.80
00013002,9.90,11.60,18.70,36.80,62.40,104.10,105.30,104.90,84.80,44.40,17.00,8.00,607.90
00013006,5.90,8.70,17.30,26.60,53.00,72.50,83.50,64.20,50.00,26.40,8.40,4.50,421.00
00013008,9.20,7.30,15.60,27.20,55.00,84.50,86.90,98.20,86.50,50.60,11.80,6.70,539.50
